signature:ID,timestamp,slot,fee
5uHg4iwASrocTS5havvc6sWCmwSb5xuabXeCo1uZsduPrLkdJZrxhoJSHcM9sb6EbFnnTKm3WKbKL1sXMMEmiEgR,1700067955,230199482,6600
2UwEcATvrkkkqt2wui8fF62jhEN1HsdE6gF7rNUWYKobaT915uXjKFCULyjnZvJt9nBqCN4R3z8AYX2fFrMHgS3y,1699647319,229236918,6600
VXhPn98VLK87MGHxPDZWMR3oWS9EkeQqdjGrDTn4SeWwJXJGzstme8dcwQZC7Vw4uYxQ6VTf1EdRUsf7oB9cCMu,1699647269,229236819,13200
2HxuZXbFUU3f1pRjeZ83onAUBq76gcnxBMBQqFN7YmxazgxVGBKvjgXamDb9dwFuUJ1kJnkCfQ9pUBW4AdnvaVJh,1690547782,208014209,8200
4GPonK1FuNKqAwhbiEvz32UgJ93NFaTgpZ8VjzaXEjZ1jhHRkv4Ygrk4XjiGFE9ndU9sDhcPyvRjjcrGjPvxuHWE,1690547707,208014035,10000
5nAQ7gh3hZgL43aBmz8hfwpdRjB3TbvuxZe1EcX1zwGpZWSwtMtsBjc6CbiyPqDNKSDmmPJapcs55HqibB5oncM,1690547543,208013682,10000
HtkTX1uTVaT2Kk4J9tsm3HFs6rVhjWqbn93KrA9SYfWso6DzdvHhAdJL6Qy1VK3LnxKaCoLEeuG6Aq5twBNnZ9d,1678433222,181769821,10000
4pcYEcyyAeDhb6L13P96gNUMG947CKMBWomS1h16Xfzybd5wVxLAHyDoZkULgkdwVeqJYeyM9B2QB3Kwnyhc5iNv,1678433182,181769739,10000
26zUYSNWegm552St1Uph5w8wUNLvtpse7Y2YXoAi859AwJ14SK5rtrrM7TBUUfa8BFX8FM5hsZ76RfgLtgaqpTPe,1678433142,181769653,10000
4AjYFefiAisFDo6fWudhyBr6H8r2xLeG76s1ahe6E8FEPPg1sPRUJb3CNkaea1GbfX5mWjNrRcHtg9c6sThCXHJC,1678433083,181769523,10000
4kodtuAZjaYxzoJdDSBeHz3PAJkmgGgtukRL3j74MSeE39MR24CGemJFc8Gfp518ruWXFuTwLrz4KeWiR7qnE55x,1748547846,343309188,1285000
sqfbwNsjJM2yTAoJDakyz7FA7wj47VucSZg9ufnYCsT5NCTrPeKit6wkiBEPGw6vasb7yz5gEFk26ZbiAizJ1o1,1748445842,343050308,1285000
3KaitzpwFHzoaHzamhjM4kQ8RSc3NyebGgkKiBdYzZL7cGzasYvQk69N9KfrZ7RZJAuAdRqi1aVxQx81hZ4Htiwp,1748355725,342821183,1285000
3Djo5zxmfrDYeT4RUmxutr8Md7uX4e4vyp8Jo74eJMoY6EPhcDY5s2GXg8LRnDumZpGk8jRXLSFc9u5mUdFoZYM7,1748349244,342804694,1285000
SPLMmfYqtXAFMKcbHJs3EhvfcA7qpKtRFeVDbBKefMSP43HgFqABHJe3qXXxvPU3nhFSZRLfnQHzwR2g1M9CZnb,1748346964,342798889,1285000
2hUsJAy4nW5BunN48nWxjkLQAsLWCx16DCYnduF2hWjNkKPe7uc7QxBkLy1t1yy8Xx6sp3JDExqC6BTQebG5iJ8D,1748312887,342712144,1285000
57YqYZrYfx7t8feViodpS2deAcuXuBabQYsQv8WTBMra4BswqNCt7s7AxDrxobuCEJ4tkxkiHNc9of2zDPR1n5TG,1748299441,342677910,1285000
5TcQEwHLbAHBwFQCk23kZtsGVWjmBJkqE5jiBLxqQnDMAY9t7oKqjStqqdnFdDQaZ8NPG1T5yiyLcYgAuPzs76KQ,1748295270,342667288,1285000
5FQXprBkLzV5YYRcj2YnjUvRoz9vXfUVpRB6pjXjMctx7iKobnt5LYsZoSSC4B9ZWPkVdGATXKErv5Rs3UAwSZki,1748295267,342667280,1285000
3wSDbKYTGfHWCxjsUCJuM1nh3YBb53i79vkRE74CsgpTJTXPBymoJ2iAKm7ebLMS9PVxDYKCaovQ32AjcgmSq8w2,1748269764,342602484,1285000
4PXEZUGnxVQx9sKFR4YVvGjEmB2s1zP1tuGugSWM9PKy2MwNYHcxVLwdLNiJNTQRLe8PACXZoHyqRVafaZywG5hi,1748269173,342600991,1285000
4VQMA4Wn6rFfUJyNZUCig7dTARVUzvTC9VSDaoauEyXgV2SdcRVpjwe5xEnBS9Mkc7CempkRxs9nuVH9CqSeYgZ9,1748242161,342532448,1285000
4TmfEhQMi3xunvMwf7fognpXHJaRLG9XrkdutEsp3v8QkBp2MY6Km6ApkW4irEnYcFuBJ6hmkuWJhivN7eRcGmK3,1748242158,342532440,1285000
4oe9M9pSU2U91GtPPhHtFnHoS8ztVJZm6di4uao6PyY9GD9LJ5f8JbhysR6W6CnSZgDYApdfkXU2rw3ervT5cQqv,1748235863,342516465,1285000
2L25xMvFkyXzNgBqPiUjg5XEzkBsZhVoYieMg9JXqtmtNYL9PG8BZHQy2Snefj9a7f43vpXMekjXFqsiLyKPh1WS,1748068086,342090792,1285000
27vHYphxNcPokSq4xo4ACeopkJzs8XG4xabc63qxWvrqwh4nAuQNQzuNqmHX3ZxkYMWN5MvQWqQUVHDYQaWSJd4n,1734469679,308123400,1017001
3zogEDYvVLqbVZwneNAwuVfgUj5tKiqkci8jW2JUTe4rMHc9ekdmqVNyrPbwvc3rnLA5aqtbU8YgFsFuJMdq4YAh,1725772101,288494838,15000
326iMqw84ER4RBZ5DWzEfKbkdqwa5LqpJbLmyyJWjtUdnA3WAUBudYwxVbbAeWnX1Feqit6PFaQ7oQg279GtJQj9,1709667364,252305528,25000
5weBMHG3Ssk3bZkFBQ5UpFSnwWGdeHF6SnQkH2fJfwPcZxKrKsG2dmAEc2VEXecjvRzmyWzCkJEgZmvxKFxXfncQ,1709664950,252299623,25000
2pYXhXEFHfRjf4v6279q5jcvRYWH5ZasRLgyNNXJy9Pvr7Lmx9qFombY5QwYDYsDXXBcyjPwmyDW4B1ACS2B8MYR,1709660003,252287633,10000
2LVzcpwhakCqjYWYSVk58wh8pTqHh3FB3PcosrrSybsakpZ71Q2vHmkXzYtp2RhkYPepR1hC2PBLUnrXLkjPeoXU,1744873233,334009494,36436
5Y8m1WRLUMAxffJybM8mz24XtTp2F5USGXePwpRB3ZpPGdEjM1Ve4aF4MLAJNupHdWJeRUhVvcw2ocWWvjKaNjRW,1737887094,316469667,1405000
4ErY9DcMZ7BTfAdd6gzdGNGtr5yfKTSDP3GuyNw7KPuJNQueN84tiKwopi8aTpzSnVrYddn987NXSXQ7EKYZo64P,1737884779,316463892,1410000
3DnVpz5Jnhz8JbQm4HvKcq4J6K12ePXWQ9CV4Q4S3mSsvvXpT8vMrLuo7SMPVUNz2Jw5zrWdnqdayaz2ES9whfUy,1711711093,257143238,25000
4jfKxoHUXbyaa7AvcdeKTnHn4zyuTUXfjY5ywQBZjVmd8X1Ug7wQjhdnfSHPktDDxZKooSr354mka6r2NAwkiV7X,1654055659,135941547,5000
2qprtN69q42L6ySE3zU6MWXktuaWqYybXmAxzL1WNZiRN3GHKfAL9xuQTxso3CvPa6TvteaHdFFUAikKkzWBJC2U,1654055599,135941464,5000
418ynfpHzssLe7Tqj48qXMrsvNAH4uXVcecGGhAv8a3P9sYDy8N3qx2y3ZcVxoorzxs4DDoZZzLg9pnGWJEAYGCc,1654054468,135939893,5000
5tmeiQhN6cAy66tP9oETtJMQ7SJqTroajbhg6GknV22YUrFLJEDScwHKpjdHXQRyNpza9mfMUeQbbvmvR5WD6xjU,1654054359,135939742,5000
4fv3ruYZkGAXAR1rRY7fbKfySs7GzJHTzvcfYuoMrzqnDtGfj368UZFQ6mrmT6cN9CcRashsXtWNyppZZpEGwjkf,1654054316,135939682,5000
59aXHssV8KV2a2q58ySX5kmAUAgrzqkWV2n985mxoizF55iVR6UhQNuiqZBcugA8HEXCYcYfPxGHzxAFb26x427y,1653999985,135864222,5000
4fZn5mbxF2HCkgcUKyNsEeidFzWx7hwsUN1RKBpCtH1J7DKmQ9wRZHu74sAmWt5KTZm8ZiMo2cTSQcrd9SFh5f82,1653999943,135864163,5000
2X1onjAF6XAmEeKzyJZ1mY1j9Qv5EduZ37aYwk3amJH5YiprpEMspYwFf6x5WygmQcnkThKSYKbCBZnt6RiCMM28,1653999903,135864109,5000
5uCDVxecYYeUdYX79TMXN8qfTvC4SDNWvW5RuwSTQL4SpENmxyuKiA1sq5vsqaEei9CAHPnrKFm3nCzd7mgA5xpN,1653929838,135766796,5000
2Qn4QVaTVwcSwYPA47UttHpD31Q9VaZx2tK2J4RfMX2SYoUGr3zxjaJXQ3jhQSZtdAFoNfwDeyMEMYW3L3WDdmZJ,1651241440,131812165,5000
pdCKSCSJ59wAKNjeMpHmayNYg7VwW1VrWjpGWy1KqTBiczJCJhwfW4vwe3gYVNETJxYJfwtJ7LZJ9zb6YQnni92,1747976530,341858920,40455
3JFcEkaRyS2aUgdPq7kxNQDDdm3cpZsAnwjyeEzi4CNAkNMJ8uumgWwKDTUxZRxCxrQTTNTziEPBft5ycM5Turwf,1747942771,341773537,40455
X3FKb1mxhq5YRxDTPcHht4JkB32DbMMYzUXhmtYTtE6UjKgV7a9n5BQ8WoPgW99Qom25cvqLRSYbicpkRoNDXnt,1738686776,318456700,40455
5FiNK3SuMvp2Gv4F484me23gzvMYT3dEGew62PRj2puDyJAn56hEfje67tYdrFUhDJ1wQCymi3CfAQXicAWvrJyQ,1738600283,318240372,40455
5pU9C27T9oog1hM2zdZXRHQEAxgsGVipxEmLSmm15gmf2S4LKaDuaphex7cEijsEH5ZKq7JuLjk3JbwETKCwb8TS,1738044137,316858172,40455
2TpP8BLHpaKhtLkcF9gHfzmqeu68wUDCW6HECJ2ZtAufu8EkvNra523YeUiWM39e75soj7SBP6PYbK3uH4HYqLPu,1736973556,314223116,58183
V3fztKobqCEDitDEJ6c3bXXUeFUPErKUoJkEyDg2yCb9djewie67UzCdqmJY5xmvoUJALBvYqev2aTeHuRu7FXN,1736970973,314216864,58183
2nj3HCM16byLniTQS5TS9AAyjAk32QaUrp3m13n3MZQXxuyKqmUhzLbpkxdqDD3DT9bTBj4ZGr7auCVSwgLsyHrs,1736844207,313905179,58183
5xqkKQVrSvyo1qnLM9tjphW6Epu7jPF9aG8xQZ1tUSGP8obLay7zytDgY7uMTAHeEJavniGKXMbBfM5LC28orq3e,1736731999,313628712,58183
5yk9QuKNQ5dSDUL45mxKQ1wJ4widj7MuXc75k6d9qJGXXcNXPuTzviQny63do5vdLxKnG1DRgqB9oVMxEVEZaFdZ,1736629305,313376083,58183
4inGjsR5CrDv2AwL8vkYNMLbsbj49uheSG9X1ocPdMyM44EvDBaXEkE3eit2TPQWkhKz3PS7gWVnuPfekfA17r3f,1736565167,313218435,58183
Exc8WbwvAcPJULJeJh8jC49YsnUmsC2Ntytv6VFy9uR67vgmQbwY91dojvc1ZkGfJck1CLpSWDKXeMFv5wmJ9Kn,1735378612,310321872,51092
aurM8Uxeuf9wjSRhShe7dmFzZeaT1rR9avzebL4PUN8mcMrxgMTKChA2ZacMEtfuR1NyUeCfuGMYR9xpEezEP7Q,1733632859,306112404,505000
Fy9maQy9JMgQHtdTdDWPZh3QvE8cmnLKyn1hSm97GjkcRKawkffbFvHonQ8BwPfPbCr5chTFjvrBMJ6kyHD4SN7,1733632780,306112207,505000
5q2SwqaAFRLAZHCYTJPCwoeEWyYYEw5pzzW1gUip36tz7ksa2WFAJocZgRYwSHZoz4sRQw4Lo4kxSsAeh3hN9u42,1733600661,306035416,505000
53d33dVYN9LMiFUfDjta7Q4wgAhueTSUC3aHKivxpeP66YGsn35Z6iUEH9YWaKAe8JrJHsMjeYEb1CfVr7XonqMJ,1710537993,254395134,5000
yHSc91fYfNgH1HmuzQaKrfMpNuL1jAfKPmtVcjAoPFYvf5gfC28Hyzd1Nw6sRu8P9XCkXkQogfjhxBxcw7VEitn,1745677137,336040602,3508853
5jetssTqtHR3vHJoBGoQud4twMrSyyMSh8DJ9J2ortTLS2RHyuuCnUN8bJRQGdJCcE7uSZ1N7TsjaPv5NM4XtXMA,1748244261,342537765,79998
ctqsrMVoCPnQ3ctuegRmvs68X5EWof7mwYVWobYRtPwqGS8GjQMmgCXBW1qtA5odKJowmJMqNE7JKcamatnmUVE,1745786784,336317608,79999
2AVNrjRkyBrfoPnWSkTuVDiw5KUkvGHMsVrRc6KyJGq9XfnLFq9nek7Re8Qxuua3JDhGHqWgj8mbsC2RYgwVgAgJ,1744873227,334009480,36436
2iaLS6CR598NgarcsM5TZ6VTfqutwftwWYQbn92hxVYQtawytwcV1XCZBDq4VdEktP2g24UNcrbFJ9ihPEoB5Asw,1737623465,315820092,1405000
2eikda6Sj9UgEsm6BdUjGP5ydw34znE2i66XBNgWjWcnqoFNicvTxAs1fmv7d43SxrCbgYQgjCk8C18yKR3KeZh,1737533632,315599456,1410000
5gfiVMB2KapQeGUJd8WDJRJJf9tLzdUmkeFVxhJ1SX1mV1yCFC3TZjjr28HAtiCvpY6Xn1EnD3qVnbEF5xqGUc1v,1667904596,159955337,5000
W8VYGwvF5Ghbb6RFr3Qgorq3Xpjr17eDsjgTnVg7ovSeAZHMBr2oz8AeAMV7BF833KPRQMRXqU3UfuaQeQGTBLw,1715795914,265970679,65000
2NnLJSdLbtEJkpFa7odJwsNB14oWNnTnTqEBjWB2Bzt1e6FEDpE8ZdzxGkGpuGj7piyi29yFFazuRBeiWF7uoMmB,1733237529,305169565,26997
4NFksotvcJzoSyXkC8MA1r5FbUtTSqcZv4fYPcMfDwmAYy9hDku2pAuUfjDTxXsGqVGGA8TiXjbURnj5SDRBZDhj,1686754375,199539124,6600
2U4y1GcCJ1vjkWkqEy5xyEcRj1GbnX8NdVW1Zt5XXJo2X9nDXqyjr5CPaPtX189fU2PfR7kVAdD6UriiBzwL8feA,1744979074,334276432,8911
4DRByxRvJfcUr4xkXD11cBnWmD7wFFne3gQW2py7fGCLMsrJezVPZGPkMjCpR9sr8q2seLt1eQwLH6Mb12n5NpC6,1744925943,334141696,8911
35RiWxeNy2exfhQwtqEpAeRSahvs1Vo7cjxo3qWiNQVyyeGKG3w4576T11Q11Yo1SQsnfgtqnxtYsjJeUyymaAnn,1744923953,334136682,8911
4UUqfvsdZDyXD3j5gxmD2tuweAkHHDYLzkN9ywADnLFAufvqdx6Q2nP3SmKRPFwzh2d85bFfVouEubXG8f7TXZZq,1744922684,334133476,8911
2cCT1Cx3ZyPTdWUw14Vkr1KJB2619h547FS8sonWXYAZRZkKe7jv2pA6PQMEjb6Y6gy5XBmZjRp5nBKpuXfZ5LoF,1744917122,334119403,106500
5zPpRW3D18WXXY1Led1H7U5kiRXt3yxwPpJzq8CLNKpAZHdu3yHeCxtXqvDjzNFwnGm1vuypTYxnHRDWmtB2wsLs,1744887004,334044008,5000
36jRaQKKqRduaj7Sxqjzz12zWyonCHoba127VVeBQY7n4kHtqkwuFtmbhzTBqCocH5Dww2PYsLV4rubrxSHEd5Az,1744882546,334032824,8911
abH4mKGhQT5JM9mxfpoN2dcomVHKc1jrDM8LANTaDZ7VSatT8vWP42YURYuRUHd3HAFa2eHs2GEZRLR3P2Utuuh,1744834036,333911300,8911
4fwpR9hJytXWD59svvYguagSvYpaHMywYJ6ET4GzbNYs8emAUFvNseXM5pQBw3b82BqkEP7rGxKK3qMdzn2Gt2xk,1744777690,333770231,8911
3wpzuuLjGTSRmDZoENrtLHhmWEXr1Nrh2P12rgzxsSUcXgV85cBsvwBZXJsQPnpPq5m9SMGGtt3MUPZm7dwmNBXB,1733159086,304986652,15001
Z73ELUt55SsjJ5wptqYx1osHpkzRUa8kgDupuSCUXh6d8QNpuvqajicRvhU1YYinxfoHkhUCa3aV288EJ64qiD3,1732688783,303881195,15001
2edEkbXmMrj21ceMsjvFH4GEU7fioFvXRQomFo93sDTUTPQbc4LVR9X35JLHNvL4A4wrLATsADTwRAEcH6VAjm5N,1733237279,305169000,15000
64dGiih2ej87S5J5mLZ3rLwE7XmCUGEKYMmLQqMnpi1EbxktXQs9bUw5jc4nLzQNfanPCrvGWE7eChSgLqC47rWB,1722976248,281976828,15000
2ZH5yx1eU9hhcyEeTMfkA4fxayFyByQN9bLKw9XFRB4nY1sr6g32vFgpHPu17DFGCyoBA3J2Qi4QWrajPUGTHUqP,1730600601,299197020,15000
3qDR8htAFvrvxa3SGALAveBnwaNFodFPjMzEQxoorRQWYFeyaKE23uv9R3srdDSrs3R7iMsNZuXWsmApQWHfB3mS,1718901918,272998756,65000
3qXY5xsR65NmWUSXEeAJj8Yvur8sHqNtRj727ZyrQcKwTWoHoWjDGhozioMtyc3hVsSRrwQVYNMJKtjNWZRNrGGE,1717277363,269309393,5786
5hAoMGBGKVapeCP9bnnoiWWeEaqMBEtwZNXNHtFHAjaNxPWGC7UEv7aLdogppkGzqZrZz472ZWA4ZtCosvwPzCF7,1714595225,263328600,25000
3sHiZgmyE9jWBcjkPBtpD6RNcLmYQXJcU4CqjTwnYznL3SxFR1G3oK3xKo9tTWhfeYPQVrqaKvCpcQGyvJNvfkbc,1712125934,258076024,25000
4H2qkCn6MxnFdA6Lpbp7hqnn4eYEjobZGxSbNdA7ADwmV149npoSmoLMDcoWJZJkKucAN1r6H7ezMj9s46Pt2k5z,1706830586,245569414,25000
2R7Pb8usV36YocNL2uNBb5tmFcmTBp7e8RVW51VNcXPGZ7V1qCQW5DpK3LNEo7MxkxgtiGiirCuH5QZEd67F4xJY,1704146952,239341301,15000
2J24WVEPiz9mk9wnLU7sxk23f2nTpTUve2G53cbmdxBvUkZJt2RUCqfoQH7z8vMLvGsP5zJ3Wy6d1zHC7uD82Drf,1701454813,233394181,6600
4m2aop5htNjcuhCuypAk2zCGAhDZ3GcS8WobAf7WZzwaJZYAEowkH6YknH4ZWHHrKJZozscoHgJSE7FWjWm8r2zZ,1699229294,228248758,6600
3vmqTR6C77ainfjHVnEmbdy7Hk9uitmiitueVjbLhSGjhXG8JYMeFEo2jkiSTkK7hxRm5jAgHjbkvDRznxym3iTF,1696325501,221285383,6600
Y8p8HURfTqrDCCx5aAYJjtuoKWCViwr6519WBYtsbwZRz3P1BdqMR7SfiSxJxbFDdKjGP3NJQnrudW2JZMibLRD,1693609413,215015432,6600
PCbPbrGmJ7nMxQWoj48cq1HKoWxiRA8LMq9j9aDyPtd4SReSUFyKaYr8JBxWuBWs3SNX59E6MJgGrG6hMEoRJ4t,1690924062,208875923,6600
3h48RXAbGcJ8gmjsjmbPzM6Y5x7bepJQgD2nZSxLVZKfy4V4zM9jtQLNoHK7M8GVyEhhGYyTSxn8hnpgyrzSrRof,1688250173,202854321,6600
2Wmch63dU9kxbRitSocoGHipzq9d1T8dnn6AZiWm3NkJHycQYFjDn28164temdW9cjrafB2wNHrvuEvMd1fjyYM4,1685658467,197245729,6600
PwYCVKP5dSbB9WJroqnxo2zvVyxouSYrRwA2ujKZHjCRdeVrkqBeBHJwekK7235symKgbjMpT6BuaYynqd54nqS,1683271866,192212607,5000
3j5HaXW4K9dopSN9t9eHiyMPqUVMTPP6dkb3bCf814A4ovfE8KmTNusBxgk5oaLPLLWGQzBzTgxiaXsYYbAnergK,1680685499,186647711,5000
2aQCFM7ixoe8zMjubMnVroL98wFtzqywygNXWRgtPADsbDyE9f3nJvxKegFsxqUygd9dgogx3Pryd58o5tATWZP4,1748509336,343211428,185000
rrELZiPkZXLKhxSLqpdgqRhE8cYVPSzviccDkejQEoVDK3jYnphLPizw4bZPAVvfMNNgpap1N5Ex7ibtBx8RF7V,1748182257,342380431,185000
5WP7jkNMMwQ3sp5dNgFKjWv9YByDH4gpy4tc7dWj52k4wMQnei1aFqfKXRPFirJXY48mYb6WwitdKVzuKjy2fi4N,1748134321,342258824,185000
9XeEU6mQY4pKy8TAETU5HtFGGAmdoArgzLM2kHYge36cV4Qgns4qNqmwF4WJhjmU4nT5roiZqBMC2hkuj9Wcq3A,1748131504,342251700,185000
53dsbHhWK7oKiPUmh9ikSeF9dyNDQEdEzS76Dr7kba6ziouhD5Jq9Yc1ra1B6MnVDCK3UmSc3BNQESyq46931XTE,1748005024,341931006,185000
5Ucb4PVBAB3HoCX89C42E6pbE1pa6yS1QL1yj8PqkVeL5WuMa8wj7RZm1dbWRD9remcyQiM2vzkZt38Cx4C9QwYs,1747945427,341780244,185000
4RuQkqPhPJcqdvCv6rkm47XCifuXiHFpyjVsZz4sZuwGZPQ35va3emt3e7i9bVX7rvgsDwUrskz9bYvw7E6oUy3w,1747944054,341776774,185000
WHosY9Wr15ULavh8vVWz6YfUHTgo4gKjRcYWeSMYaCLUiRE6MCNoa5xHZz9CxAEJSvY2CSxquNYM7ebR4X3aZ4L,1747687402,341127051,40455
3oKXZSmDAXaycPDUhgGSSW2RfomNk4Vww14eM7T5NQageBBxNfsMuRBNdty1MCjoxSLAwnE6BfEAYs1biqXe4Z3K,1747544365,340765220,185000
5PFcEFAA6Vc396QX54qQPwnBhxBhB9pEtzHF9HmtJ95s4iqBCitMrai99gQZtNPg3SYgt5coL9CiGVRefWuekXXy,1747542079,340759424,185000
4ppZHeZDqWAE5aQZgv5rX9HM92qtoiebXWKZjFHKiNw3tPmuDtagEJgJt76ZxGnHABWfaQWGXzmphxqDFscZrtkG,1747480467,340603486,185000
62NLzTeM5PXL54djJ7WxXXCbCWisu13FwSYukynFrknkANVP5WoRVCuw2a92sF8s8UTP7Ams5yyEkSbL8jpSKvyZ,1747401333,340403428,185000
2nRFoRnJHgByVMx3sDgr3iafM9UWEF9JBHbasFeMmgW1GUBiqCJEws2CoN9qVgWws8PSiaG5iur6SgJKC5zsKNv1,1747396864,340392076,185000
413c9UwWrMALjgCZe9rkMrcWf3yUTcpwfuh8Ti9XaNCVP6XUHrcP4ph5KHfRZXKVgkjwHrkYyyd6T9P5ZenNSRcV,1747375141,340337080,185000
3AGCchvSgHqTXMCk5FMWxemHsQfREjEeUQrjDkS26BkjWW8wyw5exZN5VVyiQjuiExLTcmzjaHVLD7AHDQhkLUDS,1739917196,321558988,117257
42ZSuv466RQahR5BLAbCqtXgG6ymwzbgHv7mXqKGLAdCXduQC8qBBLnJVXS77CgYHtgCTTfKU6Tptj8xTD7Myd6H,1739917166,321558915,124533
4aT7MwapBEeqTEhoWnL7BUDu3N5f8abLs51VVb7cz2ECbDrxZFPXLbg13qe9KEHytfJEN2x844zrw9pgioH24Lyi,1716220636,266935046,65000
3SkJX87dX6PJXUs2zQ671z46y2eE8eGDdTpgo6FsutMRMwnLkQEmZqHYLsha2eXPDtX5aEvg6XqcciSnPhkP23i8,1717831877,270575028,25000
4sSh3m5md4r6UPD1VDiZc32nvYtuxLgrqk4JSgSzY8cjwPfkvzk7m9rBkr5XPKw1zbLWko13NsjJ2oYqK5So1Qna,1717831719,270574660,25000
64mcohJBmqVPPgp6pA3eq2SsfoGU8pqW7EmoP1UfcuBLU3vkLtpVDt2euF9NFvNSgVmmf4qAhNp72zHkJvuEPQwN,1717443972,269693721,25000
3KmLB8qLebjsWFxgZd6vzsu6jyxf7H5VEGQy9YyBSg6KPEm6TSQefJUd1VNYhV5FG6Thq5GnerNCHkXeCgw76UK7,1717437791,269679693,25000
5Z6mBy4d7PBkd8YYZRh2jFib9RZgfgsb84haW83NnMw8PD6Q4mHnozWp1yuJmdyYYX1h8JGLEkeaRUdgdmMySJfd,1717437778,269679665,25000
5om6CPwiDaYDSfuhjykNLeiMBrmL2QaNQ6Qjpchrnd4qsrXdfdgH5tcC9tq7VheB5qasE14N9b13eYP4Zb1Ex7w9,1717437759,269679621,25000
47QxWbgbsYZcVwhNTcZMtsNvXZ4GwDRQotfo7iD4S2bjKzDAPBptSJmTW34ZtzokRvWbxt5U1x4Lx5jjvb3VbbXa,1717437723,269679544,25000
5KAdqKpFpTd44yDcpaUGM7Lj26sgoRPFfNNxwc2Ab4PHiVmq48zVtyKvSkv9RoSigeaYpytCsGxGMahF6jLFEbR6,1717437701,269679490,25000
8bLwxjF9bvbZAvcTaUY8z5o2sALACYHV4BVKvHEdVEFFUboufg11PhG9pD9L1LD9CKbVCmPMyK3WXMkAgh8Jfna,1717437682,269679448,25000
3WNvcgfa3NgWbM89Jzd23w5aFQnb7n2CayeycaZiYdroMoso9CJi8SfdyrZPXkBp5v3ebD4ACmJWo86KhV2QuZQg,1717437655,269679384,25000
31sCnLhrMhRdAhiBKRYys72fJUSoW862VuTU3B2Zuc4WSFCfGbbQ3oxsaWgHGnqGhcA4djmw8hCRo9ABDgASdijj,1717434022,269671095,25000
5cYUWvU1SAwoD94UVFvxT8D9JmV2C7yfkY2JnUb9xiwNLH88accZia4bRMFh9NDvSjgGf9juHo4ftpsB8JQu6v2z,1717433173,269669172,25000
5Tjnm9Th3MKucwkAS6SAXKmg99EvZkK37B5S8nJudggv9fH7rEhYfsvuuXX2d5AEAHRVg7odR1J4VFPx6siAm5VL,1717430452,269663017,25000
4WDvvNBaqoHUvgK2FAebMg1zdQqaE8KU29pk3hQ7GYqi9za9qwPwB7C5WdvQVZqjUEQKiiUJQrUkKjLFX329fgv2,1717419682,269638344,25000
4fZt5H7HUxnR8eWdxVauPGpTj3Mzhdx18azCjef13Fie2DEe4jh9cBmXLv3kJjXarxXN2gP1tBBbL23mSHrtQDsb,1717419654,269638280,25000
4vpYC2JsqZF1MAzJXvVvZ5vD5cehk92nNMJBHS6JH2eqqPsMMDEtjNGsc1dXE11HDRhNFWBWKFHrfRQb4Mcdkvrh,1736417456,312856220,51092
5UGEtrfzWvEqVCgCtRbpGy6vj7ivoPaTxnu9HZLPkwXhBbzH6i8YFVseE4t687QAPqyPJb2xnyKuvTf2dWj6pv2q,1736256466,312462080,7331
2rbCkFPgT2mPJFrFwYsVB4i4C5RmEBpft1erdJ3oKeFmApPNrsWDaZpKZLmytf6qFFMQBK2w72F4DrXdtTfaF4Rr,1736256381,312461872,51092
5V9Wfth2LhbZ393tcu4bqxEsWF1qWU7PmeL6ewddJTXfUVFoYKXJssZSvpdtxT8fQj4GVdVVtjNmYnaC4RZhek6E,1736256289,312461650,51092
5tcmWZD7E5FyAYb3f9w7NwEx9nQsMxs1P88egZC9YUXTfkKim43jsfrhCp2KXboW1EFdCH9X1NXauPWkRiShNg9H,1736256061,312461088,7331
4YNvcAaTCprzJCwwK2pa7UaVCbn2XEgzrH6YPF86rxkvEnCCub7TcKrbxVtdFbKSnVEu7SWTxFUEy5S5qdDzgJsi,1736255321,312459272,197764
3HfMQp6YrG9E8jZfLZb8Y7h4bbSLzLGToRSbkykVuH3xNS4pjAXKAyV8EJ5jKm2rDCzQiH5bUb8mC4Y9iNYvAXNy,1745231139,334914808,22827
4WRfJ68KpVNKaWNdpfbru3rK2FSH7CqS4F7zEACi5PSLh6jrEgDCv5uNqmjCpcUsNyTdG4zaEEun8Ti1JjseuqGj,1736669897,313475868,410000
5kjmKxXTDvXQZx5eDVSf3XgbJ6CS7KeRp7fpiUWHEW1TmXuu5BHDPJZErjQzJfeLo7e9UCvEKtY3Rk2BZMX941QY,1736669733,313475460,15000
3rEkaozx5HYeaq9EA2MQrP8cr4LJgPcvg7LBZGqXwLtU2TGRkdk37PjTEDe73Jzbq1mZEYJzNi2pC267WTqQifHz,1718563528,272237236,410000
4EcByDVpTmKrpH6hEKWDmTXV9hC2QRvLUmgenJ7Eg23xYzxAGGvQUTg6n1G3Z2g7x5eXQewTXGVMXJxMTa7VtEx8,1716490199,267540130,210000
4GVYGDoLPSgWaUSu9J91ogqeUkyWpxULnbeEugudxJXZKSsNbfctAFFWahsMAZEND1NjD7qRajj28JfYak9qse4R,1715242949,264730455,10000
5MN7Dn75nsoyoTyqj4EQWjjZx2BQ6L8vf92gcHE3C9ZuBvt295kvDf5G9UTBsAKfGLnYRxhKwLhBQ8RsWEauLm2A,1715105733,264428286,10000
